Cod Municipio,Departamento,Municipio,Categoria,Año,PCs aportados por MinTic,Tabletas MinTic para estudiantes,Tabletas MinTic para docentes,PCs MinTic para docentes,Tabletas aportadas por Dptos,PC aportados por Dptos,Total dispositivos,Sedes beneficiadas,Inversión
25339,CUNDINAMARCA,GUTIERREZ,6,2012,0,0,0,0,0,0,0,3889,$ 0.00
25339,CUNDINAMARCA,GUTIERREZ,6,2013,40,0,0,0,0,0,40,9985,"$ 55,212,412.00"
25339,CUNDINAMARCA,GUTIERREZ,6,2014,1,0,0,0,0,0,1,2691,"$ 1,172,405.50"
25339,CUNDINAMARCA,GUTIERREZ,6,2015,10,270,1,0,0,0,281,14307,"$ 109,436,775.80"
25339,CUNDINAMARCA,GUTIERREZ,6,2016,15,0,3,0,0,0,18,4722,"$ 17,972,742.85"
25339,CUNDINAMARCA,GUTIERREZ,6,2017,0,0,0,0,0,0,0,3781,$ 0.00
25339,CUNDINAMARCA,GUTIERREZ,6,2018,0,57,0,0,22,0,79,3318,"$ 27,201,084.00"
25339,CUNDINAMARCA,GUTIERREZ,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25339,CUNDINAMARCA,GUTIERREZ,6,2020,0,0,0,0,0,0,0,0,$ 0.00
25339,CUNDINAMARCA,GUTIERREZ,6,2021,30,0,0,0,0,0,30,2,"$ 28,262,970.00"
25339,CUNDINAMARCA,GUTIERREZ,6,2022,0,0,0,0,0,0,0,0,$ 0.00
25368,CUNDINAMARCA,JERUSALEN,6,2010,15,0,0,0,0,0,15,5744,"$ 20,276,175.00"
25368,CUNDINAMARCA,JERUSALEN,6,2011,20,0,0,0,0,0,20,4705,"$ 21,302,200.00"
25368,CUNDINAMARCA,JERUSALEN,6,2012,0,60,0,0,0,0,60,3889,"$ 56,333,627.20"
25368,CUNDINAMARCA,JERUSALEN,6,2013,40,0,0,0,0,0,40,9985,"$ 52,055,573.60"
25368,CUNDINAMARCA,JERUSALEN,6,2014,46,0,0,0,17,0,63,2691,"$ 64,123,344.00"
25368,CUNDINAMARCA,JERUSALEN,6,2015,0,105,0,0,0,0,105,14307,"$ 41,165,055.40"
25368,CUNDINAMARCA,JERUSALEN,6,2016,0,0,6,0,0,0,6,4722,"$ 4,181,287.15"
25368,CUNDINAMARCA,JERUSALEN,6,2017,0,0,0,0,0,0,0,3781,$ 0.00
25368,CUNDINAMARCA,JERUSALEN,6,2018,0,200,0,0,8,0,208,3318,"$ 95,442,400.00"
25368,CUNDINAMARCA,JERUSALEN,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25368,CUNDINAMARCA,JERUSALEN,6,2020,0,0,0,0,0,0,0,0,$ 0.00
25368,CUNDINAMARCA,JERUSALEN,6,2021,0,0,0,0,0,0,0,0,$ 0.00
25368,CUNDINAMARCA,JERUSALEN,6,2022,0,0,0,0,0,0,0,0,$ 0.00
25372,CUNDINAMARCA,JUNIN,6,2010,11,0,0,0,0,0,11,5744,"$ 14,869,195.00"
25372,CUNDINAMARCA,JUNIN,6,2011,39,0,0,0,0,0,39,4705,"$ 35,399,106.00"
25372,CUNDINAMARCA,JUNIN,6,2012,50,0,0,0,0,0,50,3889,"$ 75,976,596.40"
25372,CUNDINAMARCA,JUNIN,6,2013,95,0,0,0,0,0,95,9985,"$ 146,159,436.70"
25372,CUNDINAMARCA,JUNIN,6,2014,15,0,0,0,0,35,50,2691,"$ 20,509,852.80"
25372,CUNDINAMARCA,JUNIN,6,2015,50,370,2,0,0,0,422,14307,"$ 159,922,512.00"
25372,CUNDINAMARCA,JUNIN,6,2016,20,0,7,0,0,0,27,4722,"$ 25,966,649.75"
25372,CUNDINAMARCA,JUNIN,6,2017,0,0,0,0,0,0,0,3781,$ 0.00
25372,CUNDINAMARCA,JUNIN,6,2018,0,0,0,0,28,0,28,3318,$ 0.00
25372,CUNDINAMARCA,JUNIN,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25372,CUNDINAMARCA,JUNIN,6,2020,84,0,0,0,0,0,84,1,"$ 91,483,502.00"
25372,CUNDINAMARCA,JUNIN,6,2021,90,0,0,0,0,0,90,8,"$ 68,653,170.00"
25372,CUNDINAMARCA,JUNIN,6,2022,0,0,0,0,0,0,0,0,"$ 1,253,821.00"
25377,CUNDINAMARCA,LA CALERA,5,2010,122,0,0,0,0,0,122,5744,"$ 164,912,890.00"
25377,CUNDINAMARCA,LA CALERA,5,2011,22,0,0,0,0,0,22,4705,"$ 20,362,328.00"
25377,CUNDINAMARCA,LA CALERA,5,2012,145,0,0,0,0,0,145,3889,"$ 227,382,914.20"
25377,CUNDINAMARCA,LA CALERA,5,2013,40,0,0,0,0,0,40,9985,"$ 57,245,218.20"
25377,CUNDINAMARCA,LA CALERA,5,2014,77,0,0,0,0,0,77,2691,"$ 112,086,895.80"
25377,CUNDINAMARCA,LA CALERA,5,2015,35,845,0,0,0,0,880,14307,"$ 310,904,147.90"
25377,CUNDINAMARCA,LA CALERA,5,2016,24,0,26,0,0,0,50,4722,"$ 41,652,688.45"
25377,CUNDINAMARCA,LA CALERA,5,2017,0,0,0,0,0,0,0,3781,$ 0.00
25377,CUNDINAMARCA,LA CALERA,5,2018,0,0,54,0,55,0,109,3318,"$ 25,769,448.00"
25377,CUNDINAMARCA,LA CALERA,5,2019,0,0,0,0,0,0,0,1053,$ 0.00
25377,CUNDINAMARCA,LA CALERA,5,2020,0,0,0,0,0,0,0,0,"$ 14,219,280.00"
25377,CUNDINAMARCA,LA CALERA,5,2021,0,0,0,0,0,0,0,0,$ 0.00
25377,CUNDINAMARCA,LA CALERA,5,2022,0,0,0,0,0,0,0,0,"$ 6,269,105.00"
25386,CUNDINAMARCA,LA MESA,5,2010,61,0,0,0,0,0,61,5744,"$ 82,456,445.00"
25386,CUNDINAMARCA,LA MESA,5,2011,104,0,0,0,0,0,104,4705,"$ 97,467,708.00"
25386,CUNDINAMARCA,LA MESA,5,2012,55,0,0,0,0,0,55,3889,"$ 82,291,699.80"
25386,CUNDINAMARCA,LA MESA,5,2013,160,0,0,0,0,0,160,9985,"$ 240,339,219.40"
25386,CUNDINAMARCA,LA MESA,5,2014,6,0,0,0,0,0,6,2691,"$ 5,465,833.50"
25386,CUNDINAMARCA,LA MESA,5,2015,140,890,1,0,0,0,1031,14307,"$ 408,523,917.70"
25386,CUNDINAMARCA,LA MESA,5,2016,14,0,61,0,0,0,75,4722,"$ 61,087,557.80"
25386,CUNDINAMARCA,LA MESA,5,2017,0,0,0,0,0,0,0,3781,"$ 1,410,711.42"
25386,CUNDINAMARCA,LA MESA,5,2018,0,2,119,0,36,0,157,3318,"$ 58,219,864.00"
25386,CUNDINAMARCA,LA MESA,5,2019,0,0,0,0,0,0,0,1053,$ 0.00
25386,CUNDINAMARCA,LA MESA,5,2020,288,0,0,0,0,0,288,1,"$ 215,354,414.00"
25386,CUNDINAMARCA,LA MESA,5,2021,180,0,0,0,0,0,180,6,"$ 169,577,820.00"
25386,CUNDINAMARCA,LA MESA,5,2022,0,0,0,0,0,0,0,0,"$ 17,553,494.00"
25394,CUNDINAMARCA,LA PALMA,6,2010,5,0,0,0,0,0,5,5744,"$ 6,758,725.00"
25394,CUNDINAMARCA,LA PALMA,6,2011,35,0,0,0,0,0,35,4705,"$ 36,338,978.00"
25394,CUNDINAMARCA,LA PALMA,6,2012,10,300,0,0,0,0,310,3889,"$ 294,737,944.50"
25394,CUNDINAMARCA,LA PALMA,6,2013,45,0,0,0,0,0,45,9985,"$ 65,500,153.30"
25394,CUNDINAMARCA,LA PALMA,6,2014,76,0,0,0,50,30,156,2691,"$ 112,098,338.80"
25394,CUNDINAMARCA,LA PALMA,6,2015,92,685,0,0,0,0,777,14307,"$ 297,213,155.40"
25394,CUNDINAMARCA,LA PALMA,6,2016,14,0,28,0,0,0,42,4722,"$ 35,784,616.25"
25394,CUNDINAMARCA,LA PALMA,6,2017,0,0,0,0,0,0,0,3781,$ 0.00
25394,CUNDINAMARCA,LA PALMA,6,2018,0,31,0,0,14,0,45,3318,"$ 14,793,572.00"
25394,CUNDINAMARCA,LA PALMA,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25394,CUNDINAMARCA,LA PALMA,6,2020,125,0,0,0,0,0,125,1,"$ 95,549,740.00"
25394,CUNDINAMARCA,LA PALMA,6,2021,0,0,0,0,0,0,0,0,$ 0.00
25394,CUNDINAMARCA,LA PALMA,6,2022,0,0,0,0,0,0,0,0,$ 0.00
25398,CUNDINAMARCA,LA PEÑA,6,2010,15,0,0,0,0,0,15,5744,"$ 20,276,175.00"
25398,CUNDINAMARCA,LA PEÑA,6,2011,35,0,0,0,0,0,35,4705,"$ 40,474,180.00"
25398,CUNDINAMARCA,LA PEÑA,6,2012,35,180,0,0,0,0,215,3889,"$ 219,395,028.80"
25398,CUNDINAMARCA,LA PEÑA,6,2013,70,0,0,0,0,0,70,9985,"$ 93,480,736.40"
25398,CUNDINAMARCA,LA PEÑA,6,2014,3,0,0,0,27,26,56,2691,"$ 2,525,835.70"
25398,CUNDINAMARCA,LA PEÑA,6,2015,45,230,0,0,0,0,275,14307,"$ 106,330,717.00"
25398,CUNDINAMARCA,LA PEÑA,6,2016,34,0,5,0,0,0,39,4722,"$ 37,535,388.40"
25398,CUNDINAMARCA,LA PEÑA,6,2017,0,0,0,0,0,0,0,3781,"$ 11,285,691.36"
25398,CUNDINAMARCA,LA PEÑA,6,2018,0,29,0,0,21,0,50,3318,"$ 13,839,148.00"
25398,CUNDINAMARCA,LA PEÑA,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25398,CUNDINAMARCA,LA PEÑA,6,2020,0,0,0,0,0,0,0,0,$ 0.00
25398,CUNDINAMARCA,LA PEÑA,6,2021,0,0,0,0,0,0,0,0,$ 0.00
25398,CUNDINAMARCA,LA PEÑA,6,2022,0,0,0,0,0,0,0,0,$ 0.00
25402,CUNDINAMARCA,LA VEGA,6,2010,7,0,0,0,0,0,7,5744,"$ 9,462,215.00"
25402,CUNDINAMARCA,LA VEGA,6,2011,82,0,0,0,0,0,82,4705,"$ 82,989,723.00"
25402,CUNDINAMARCA,LA VEGA,6,2012,50,0,0,0,0,0,50,3889,"$ 70,539,977.70"
25402,CUNDINAMARCA,LA VEGA,6,2013,95,0,0,0,0,0,95,9985,"$ 126,229,784.30"
25402,CUNDINAMARCA,LA VEGA,6,2014,3,0,0,0,0,120,123,2691,"$ 2,525,835.70"
25402,CUNDINAMARCA,LA VEGA,6,2015,210,460,20,0,0,0,690,14307,"$ 431,979,775.10"
25402,CUNDINAMARCA,LA VEGA,6,2016,5,0,94,0,0,0,99,4722,"$ 81,728,626.60"
25402,CUNDINAMARCA,LA VEGA,6,2017,0,0,0,0,0,0,0,3781,$ 0.00
25402,CUNDINAMARCA,LA VEGA,6,2018,0,47,0,0,37,0,84,3318,"$ 23,383,388.00"
25402,CUNDINAMARCA,LA VEGA,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25402,CUNDINAMARCA,LA VEGA,6,2020,0,0,0,0,0,0,0,0,$ 0.00
25402,CUNDINAMARCA,LA VEGA,6,2021,101,0,0,0,0,0,101,4,"$ 77,044,113.00"
25402,CUNDINAMARCA,LA VEGA,6,2022,0,0,0,0,0,0,0,0,$ 0.00
25407,CUNDINAMARCA,LENGUAZAQUE,6,2010,31,0,0,0,0,0,31,5744,"$ 41,904,095.00"
25407,CUNDINAMARCA,LENGUAZAQUE,6,2011,16,0,0,0,0,0,16,4705,"$ 12,948,304.00"
25407,CUNDINAMARCA,LENGUAZAQUE,6,2012,130,0,0,0,0,0,130,3889,"$ 194,678,758.00"
25407,CUNDINAMARCA,LENGUAZAQUE,6,2013,80,0,0,0,0,0,80,9985,"$ 115,458,190.60"
25407,CUNDINAMARCA,LENGUAZAQUE,6,2014,17,0,0,0,0,0,17,2691,"$ 25,966,111.10"
25407,CUNDINAMARCA,LENGUAZAQUE,6,2015,30,365,0,0,0,0,395,14307,"$ 155,783,295.20"
25407,CUNDINAMARCA,LENGUAZAQUE,6,2016,0,0,12,0,0,0,12,4722,"$ 8,257,393.15"
25407,CUNDINAMARCA,LENGUAZAQUE,6,2017,0,0,0,0,0,0,0,3781,$ 0.00
25407,CUNDINAMARCA,LENGUAZAQUE,6,2018,0,2,0,0,17,0,19,3318,"$ 954,424.00"
25407,CUNDINAMARCA,LENGUAZAQUE,6,2019,0,0,0,0,0,0,0,1053,"$ 27,253,620.00"
25407,CUNDINAMARCA,LENGUAZAQUE,6,2020,0,0,0,0,0,0,0,0,$ 0.00
25407,CUNDINAMARCA,LENGUAZAQUE,6,2021,95,0,0,0,0,0,95,5,"$ 72,467,235.00"
25407,CUNDINAMARCA,LENGUAZAQUE,6,2022,0,0,0,0,0,0,0,0,"$ 1,253,821.00"
25426,CUNDINAMARCA,MACHETA,6,2010,5,0,0,0,0,0,5,5744,"$ 6,758,725.00"
25426,CUNDINAMARCA,MACHETA,6,2011,11,0,0,0,0,0,11,4705,"$ 8,901,959.00"
25426,CUNDINAMARCA,MACHETA,6,2012,45,0,0,0,0,0,45,3889,"$ 52,767,367.00"
25426,CUNDINAMARCA,MACHETA,6,2013,96,0,0,0,0,0,96,9985,"$ 133,380,421.20"
25426,CUNDINAMARCA,MACHETA,6,2014,5,0,0,0,0,0,5,2691,"$ 4,374,956.30"
25426,CUNDINAMARCA,MACHETA,6,2015,20,370,0,0,0,0,390,14307,"$ 136,428,632.00"
25426,CUNDINAMARCA,MACHETA,6,2016,0,0,32,0,0,0,32,4722,"$ 24,263,579.60"
25426,CUNDINAMARCA,MACHETA,6,2017,0,0,0,0,0,0,0,3781,"$ 1,410,711.42"
25426,CUNDINAMARCA,MACHETA,6,2018,0,0,0,0,42,0,42,3318,$ 0.00
25426,CUNDINAMARCA,MACHETA,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25426,CUNDINAMARCA,MACHETA,6,2020,130,0,0,0,0,0,130,1,"$ 99,224,730.00"
25426,CUNDINAMARCA,MACHETA,6,2021,95,0,0,0,0,0,95,8,"$ 72,467,235.00"
25426,CUNDINAMARCA,MACHETA,6,2022,0,0,0,0,0,0,0,0,$ 0.00
25436,CUNDINAMARCA,MANTA,6,2010,0,0,0,0,0,0,0,5744,$ 0.00
25436,CUNDINAMARCA,MANTA,6,2011,32,0,0,0,0,0,32,4705,"$ 32,590,220.00"
25436,CUNDINAMARCA,MANTA,6,2012,0,120,0,0,0,0,120,3889,"$ 113,732,364.40"
25436,CUNDINAMARCA,MANTA,6,2013,45,0,0,0,0,0,45,9985,"$ 53,935,907.90"
25436,CUNDINAMARCA,MANTA,6,2014,65,0,0,0,22,0,87,2691,"$ 98,756,042.50"
25436,CUNDINAMARCA,MANTA,6,2015,5,130,0,0,0,0,135,14307,"$ 46,594,733.00"
25436,CUNDINAMARCA,MANTA,6,2016,0,0,9,0,0,0,9,4722,"$ 6,114,159.00"
25436,CUNDINAMARCA,MANTA,6,2017,0,0,0,0,0,0,0,3781,$ 0.00
25436,CUNDINAMARCA,MANTA,6,2018,0,0,0,0,16,0,16,3318,$ 0.00
25436,CUNDINAMARCA,MANTA,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25436,CUNDINAMARCA,MANTA,6,2020,0,0,0,0,0,0,0,0,$ 0.00
25436,CUNDINAMARCA,MANTA,6,2021,95,0,0,0,0,0,95,6,"$ 72,467,235.00"
25436,CUNDINAMARCA,MANTA,6,2022,0,0,0,0,0,0,0,0,"$ 1,253,821.00"
25438,CUNDINAMARCA,MEDINA,6,2010,31,0,0,0,0,0,31,5744,"$ 41,904,095.00"
25438,CUNDINAMARCA,MEDINA,6,2011,23,0,0,0,0,0,23,4705,"$ 21,980,866.00"
25438,CUNDINAMARCA,MEDINA,6,2012,55,270,0,0,0,0,325,3889,"$ 322,584,626.90"
25438,CUNDINAMARCA,MEDINA,6,2013,55,0,0,0,0,0,55,9985,"$ 72,954,801.70"
25438,CUNDINAMARCA,MEDINA,6,2014,48,0,0,0,53,40,141,2691,"$ 60,682,636.10"
25438,CUNDINAMARCA,MEDINA,6,2015,45,1320,0,0,0,0,1365,14307,"$ 469,689,391.00"
25438,CUNDINAMARCA,MEDINA,6,2016,5,0,5,0,0,0,10,4722,"$ 8,883,620.20"
25438,CUNDINAMARCA,MEDINA,6,2017,0,80,0,0,0,0,80,3781,"$ 75,107,835.20"
25438,CUNDINAMARCA,MEDINA,6,2018,0,0,100,0,61,0,161,3318,"$ 47,721,200.00"
25438,CUNDINAMARCA,MEDINA,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25438,CUNDINAMARCA,MEDINA,6,2020,184,0,0,0,0,0,184,1,"$ 138,914,622.00"
25438,CUNDINAMARCA,MEDINA,6,2021,0,0,0,0,0,0,0,0,$ 0.00
25438,CUNDINAMARCA,MEDINA,6,2022,0,0,0,0,0,0,0,0,$ 0.00
25483,CUNDINAMARCA,NARIÑO,6,2010,5,0,0,0,0,0,5,5744,"$ 6,758,725.00"
25483,CUNDINAMARCA,NARIÑO,6,2011,19,0,0,0,0,0,19,4705,"$ 15,376,111.00"
25483,CUNDINAMARCA,NARIÑO,6,2012,0,60,0,0,0,0,60,3889,"$ 56,333,627.20"
25483,CUNDINAMARCA,NARIÑO,6,2013,20,0,0,0,0,0,20,9985,"$ 22,882,486.40"
25483,CUNDINAMARCA,NARIÑO,6,2014,41,0,0,0,17,0,58,2691,"$ 63,751,982.90"
25483,CUNDINAMARCA,NARIÑO,6,2015,5,110,0,0,0,0,115,14307,"$ 46,836,212.50"
25483,CUNDINAMARCA,NARIÑO,6,2016,4,0,15,0,0,0,19,4722,"$ 14,616,054.80"
25483,CUNDINAMARCA,NARIÑO,6,2017,0,0,0,0,0,0,0,3781,"$ 705,355.71"
25483,CUNDINAMARCA,NARIÑO,6,2018,0,0,0,0,4,0,4,3318,"$ 477,212.00"
25483,CUNDINAMARCA,NARIÑO,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25483,CUNDINAMARCA,NARIÑO,6,2020,0,0,0,0,0,0,0,0,$ 0.00
25483,CUNDINAMARCA,NARIÑO,6,2021,30,0,0,0,0,0,30,1,"$ 28,262,970.00"
25483,CUNDINAMARCA,NARIÑO,6,2022,0,0,0,0,0,0,0,0,$ 0.00
25486,CUNDINAMARCA,NEMOCON,6,2010,3,0,0,0,0,0,3,5744,"$ 4,055,235.00"
25486,CUNDINAMARCA,NEMOCON,6,2011,18,0,0,0,0,0,18,4705,"$ 14,566,842.00"
25486,CUNDINAMARCA,NEMOCON,6,2012,10,0,0,0,0,0,10,3889,"$ 11,910,714.60"
25486,CUNDINAMARCA,NEMOCON,6,2013,115,0,0,0,0,0,115,9985,"$ 162,246,142.50"
25486,CUNDINAMARCA,NEMOCON,6,2014,10,0,0,0,0,18,28,2691,"$ 7,758,531.80"
25486,CUNDINAMARCA,NEMOCON,6,2015,100,510,0,0,0,0,610,14307,"$ 251,589,502.40"
25486,CUNDINAMARCA,NEMOCON,6,2016,10,0,23,0,0,0,33,4722,"$ 26,388,441.10"
25486,CUNDINAMARCA,NEMOCON,6,2017,0,0,0,0,0,0,0,3781,$ 0.00
25486,CUNDINAMARCA,NEMOCON,6,2018,0,0,0,0,12,0,12,3318,$ 0.00
25486,CUNDINAMARCA,NEMOCON,6,2019,0,0,0,0,0,0,0,1053,"$ 34,363,260.00"
25486,CUNDINAMARCA,NEMOCON,6,2020,0,0,0,0,0,0,0,0,$ 0.00
25486,CUNDINAMARCA,NEMOCON,6,2021,90,0,0,0,0,0,90,2,"$ 68,653,170.00"
25486,CUNDINAMARCA,NEMOCON,6,2022,0,0,0,0,0,0,0,0,"$ 3,761,463.00"
25488,CUNDINAMARCA,NILO,6,2010,32,0,0,0,0,0,32,5744,"$ 43,255,840.00"
25488,CUNDINAMARCA,NILO,6,2011,25,0,0,0,0,0,25,4705,"$ 23,599,404.00"
25488,CUNDINAMARCA,NILO,6,2012,65,0,0,0,0,0,65,3889,"$ 98,913,537.00"
25488,CUNDINAMARCA,NILO,6,2013,55,0,0,0,0,0,55,9985,"$ 79,906,673.70"
25488,CUNDINAMARCA,NILO,6,2014,12,0,0,0,0,0,12,2691,"$ 10,931,667.00"
25488,CUNDINAMARCA,NILO,6,2015,15,305,0,0,0,0,320,14307,"$ 122,993,027.60"
25488,CUNDINAMARCA,NILO,6,2016,0,0,12,0,0,0,12,4722,"$ 9,011,298.90"
25488,CUNDINAMARCA,NILO,6,2017,0,0,0,0,0,0,0,3781,"$ 21,866,027.01"
25488,CUNDINAMARCA,NILO,6,2018,0,0,0,0,38,0,38,3318,"$ 477,212.00"
25488,CUNDINAMARCA,NILO,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25488,CUNDINAMARCA,NILO,6,2020,0,0,0,0,0,0,0,0,$ 0.00
25488,CUNDINAMARCA,NILO,6,2021,0,0,0,0,0,0,0,0,$ 0.00
25488,CUNDINAMARCA,NILO,6,2022,0,0,0,0,0,0,0,0,"$ 1,253,821.00"
25489,CUNDINAMARCA,NIMAIMA,6,2010,25,0,0,0,0,0,25,5744,"$ 33,793,625.00"
25489,CUNDINAMARCA,NIMAIMA,6,2011,3,0,0,0,0,0,3,4705,"$ 2,427,807.00"
25489,CUNDINAMARCA,NIMAIMA,6,2012,5,0,0,0,0,0,5,3889,"$ 5,325,550.00"
25489,CUNDINAMARCA,NIMAIMA,6,2013,65,0,0,0,0,0,65,9985,"$ 86,946,028.70"
25489,CUNDINAMARCA,NIMAIMA,6,2014,6,0,0,0,0,7,13,2691,"$ 5,465,833.50"
25489,CUNDINAMARCA,NIMAIMA,6,2015,30,15,24,0,0,0,69,14307,"$ 39,901,320.60"
25489,CUNDINAMARCA,NIMAIMA,6,2016,0,0,5,0,0,0,5,4722,"$ 3,501,936.15"
25489,CUNDINAMARCA,NIMAIMA,6,2017,0,0,0,0,0,0,0,3781,"$ 8,464,268.52"
25489,CUNDINAMARCA,NIMAIMA,6,2018,0,0,0,0,23,0,23,3318,"$ 1,908,848.00"
25489,CUNDINAMARCA,NIMAIMA,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25489,CUNDINAMARCA,NIMAIMA,6,2020,0,0,0,0,0,0,0,0,$ 0.00
25489,CUNDINAMARCA,NIMAIMA,6,2021,100,0,0,0,0,0,100,10,"$ 76,281,300.00"
25489,CUNDINAMARCA,NIMAIMA,6,2022,0,0,0,0,0,0,0,0,$ 0.00
25491,CUNDINAMARCA,NOCAIMA,6,2010,13,0,0,0,0,0,13,5744,"$ 17,572,685.00"
25491,CUNDINAMARCA,NOCAIMA,6,2011,20,0,0,0,0,0,20,4705,"$ 17,803,918.00"
25491,CUNDINAMARCA,NOCAIMA,6,2012,0,210,0,0,0,0,210,3889,"$ 197,167,695.20"
25491,CUNDINAMARCA,NOCAIMA,6,2013,50,0,0,0,0,0,50,9985,"$ 73,046,349.60"
25491,CUNDINAMARCA,NOCAIMA,6,2014,70,0,0,0,36,0,106,2691,"$ 56,005,944.00"
25491,CUNDINAMARCA,NOCAIMA,6,2015,75,16,1,0,0,0,92,14307,"$ 61,587,757.60"
25491,CUNDINAMARCA,NOCAIMA,6,2016,9,0,6,0,0,0,15,4722,"$ 11,832,224.90"
25491,CUNDINAMARCA,NOCAIMA,6,2017,0,0,0,0,0,0,0,3781,"$ 34,562,429.79"
25491,CUNDINAMARCA,NOCAIMA,6,2018,0,36,0,0,5,0,41,3318,"$ 19,088,480.00"
25491,CUNDINAMARCA,NOCAIMA,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25491,CUNDINAMARCA,NOCAIMA,6,2020,64,0,0,0,0,0,64,2,"$ 54,389,852.00"
25491,CUNDINAMARCA,NOCAIMA,6,2021,30,0,0,0,0,0,30,1,"$ 28,262,970.00"
25491,CUNDINAMARCA,NOCAIMA,6,2022,0,0,0,0,0,0,0,0,$ 0.00
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2010,1,0,0,0,0,0,1,5744,"$ 1,351,745.00"
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2011,45,0,0,0,0,0,45,4705,"$ 47,929,950.00"
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2012,0,150,0,0,0,0,150,3889,"$ 140,834,068.00"
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2013,65,0,0,0,0,0,65,9985,"$ 71,525,825.70"
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2014,1,0,0,0,43,0,44,2691,"$ 1,172,405.50"
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2015,30,55,0,0,0,0,85,14307,"$ 49,471,928.50"
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2016,0,0,34,0,0,0,34,4722,"$ 27,314,643.90"
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2017,0,0,0,0,0,0,0,3781,$ 0.00
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2018,0,48,0,0,0,0,48,3318,"$ 23,860,600.00"
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2020,0,0,0,0,0,0,0,0,$ 0.00
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2021,25,0,0,0,0,0,25,2,"$ 23,552,475.00"
25506,CUNDINAMARCA,VENECIA (OSPINA PEREZ),6,2022,0,0,0,0,0,0,0,0,$ 0.00
25513,CUNDINAMARCA,PACHO ,6,2010,62,0,0,0,0,0,62,5744,"$ 83,808,190.00"
25513,CUNDINAMARCA,PACHO ,6,2011,174,0,0,0,0,0,174,4705,"$ 168,015,444.00"
25513,CUNDINAMARCA,PACHO ,6,2012,5,0,0,0,0,0,5,3889,"$ 7,744,258.50"
25513,CUNDINAMARCA,PACHO ,6,2013,196,0,0,0,0,0,196,9985,"$ 284,036,082.40"
25513,CUNDINAMARCA,PACHO ,6,2014,109,0,0,0,0,0,109,2691,"$ 91,134,255.00"
25513,CUNDINAMARCA,PACHO ,6,2015,170,675,0,0,0,0,845,14307,"$ 349,013,715.70"
25513,CUNDINAMARCA,PACHO ,6,2016,5,0,138,0,0,0,143,4722,"$ 116,590,686.25"
25513,CUNDINAMARCA,PACHO ,6,2017,0,0,0,0,0,0,0,3781,"$ 1,410,711.42"
25513,CUNDINAMARCA,PACHO ,6,2018,0,62,0,0,78,0,140,3318,"$ 30,541,568.00"
25513,CUNDINAMARCA,PACHO ,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
25513,CUNDINAMARCA,PACHO ,6,2020,0,0,0,0,0,0,0,0,$ 0.00
25513,CUNDINAMARCA,PACHO ,6,2021,30,0,0,0,0,0,30,1,"$ 28,262,970.00"
25513,CUNDINAMARCA,PACHO ,6,2022,0,0,0,0,0,0,0,0,$ 0.00
25518,CUNDINAMARCA,PAIME,6,2010,53,0,0,0,0,0,53,5744,"$ 71,642,485.00"
25518,CUNDINAMARCA,PAIME,6,2011,39,0,0,0,0,0,39,4705,"$ 36,678,311.00"
25518,CUNDINAMARCA,PAIME,6,2012,10,180,0,0,0,0,190,3889,"$ 184,489,398.60"
25518,CUNDINAMARCA,PAIME,6,2013,40,0,0,0,0,0,40,9985,"$ 51,285,910.80"
25518,CUNDINAMARCA,PAIME,6,2014,171,0,0,0,27,0,198,2691,"$ 147,277,188.50"
25518,CUNDINAMARCA,PAIME,6,2015,5,220,0,0,0,0,225,14307,"$ 78,417,987.40"
25518,CUNDINAMARCA,PAIME,6,2016,10,0,5,0,0,0,15,4722,"$ 14,054,941.95"
25518,CUNDINAMARCA,PAIME,6,2017,0,0,0,0,0,0,0,3781,$ 0.00
